DHSCLUST,Building count,Building area sum,Building area mean,Building area proportion,Residential count,Residential area sum,Residential area proportion,Residential area mean,Damaged count,Damaged area sum,Damaged area proportion,Damaged area mean,Industrial count,Industrial area sum,Industrial area proportion,Industrial area mean,Commercial count,Commercial area sum,Commercial area prop,Commercial area mean,Education count,Education area sum,Education area proportion,Education area mean,Health count,Health area sum,Health area proportion,Health area mean
531,26,3.335227670005692e-06,1.2827798730791118e-07,0.0005022344880540698,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,1.341298444999446e-06,7.768427554669956e-06,3.353246112498615e-07,8,3.831998050022243e-07,2.21938669594496e-06,4.7899975625278035e-08,0,0.0,0.0,0.0
532,12,8.664160999796526e-08,7.220134166497104e-09,1.3046906822236273e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
534,56,2.778897724995251e-06,4.962317366062948e-08,0.00041845967182960767,3,5.7221990000529956e-08,1.5387071683187266e-07,1.907399666684332e-08,0,0.0,0.0,0.0,1,3.55746200017173e-08,9.566064166302184e-08,3.55746200017173e-08,6,1.130401400006319e-07,3.0396648862633725e-07,1.8840023333438648e-08,5,1.7917392500031108e-07,4.818011445796053e-07,3.5834785000062214e-08,0,0.0,0.0,0.0
537,83,2.6283653199873865e-06,3.1667052048040815e-08,0.00039579178440333687,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.198128799979397e-07,2.1737343193576184e-07,1.198128799979397e-07,9,1.618500999952393e-07,2.9364048085411506e-07,1.798334444391548e-08,0,0.0,0.0,0.0
538,2,1.2328573000016804e-07,6.164286500008402e-08,1.85649531658212e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
540,34,7.0205766499947695e-06,2.0648754852925794e-07,0.0010571919126733742,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,8.09483855000084e-07,3.5851746843179788e-06,8.09483855000084e-07,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
541,1,1.7577367500041185e-07,1.7577367500041185e-07,2.64688382358808e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.7577367500041185e-07,2.64688382358808e-05,1.7577367500041185e-07,0,0.0,0.0,0.0,0,0.0,0.0,0.0
548,1548,8.868254417996577e-05,5.728846523253602e-08,0.013354240424456995,138,3.86116775499152e-06,3.7560274820967694e-07,2.7979476485445797e-08,0,0.0,0.0,0.0,25,3.1470640199900044e-06,3.0613689166236077e-07,1.2588256079960014e-07,22,3.5009117500073525e-06,3.4055813111005306e-07,1.5913235227306148e-07,7,3.529481500022944e-07,3.433373101829248e-08,5.042116428604206e-08,0,0.0,0.0,0.0
550,311,6.038997550004562e-06,1.941799855306933e-08,0.000909381050703848,237,1.7152733699925644e-06,8.305274729623959e-07,7.2374403797154604e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,1.9696436500124566e-07,9.536923920694733e-08,9.848218250062283e-08,10,2.279553949957338e-07,1.1037495332582018e-07,2.2795539499573378e-08,0,0.0,0.0,0.0
556,168,6.821951984994429e-06,4.060685705353826e-08,0.0010272820633882769,1,7.529720000285207e-09,6.749173490683354e-09,7.529720000285207e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
561,1169,8.133458656998406e-05,6.957620750212495e-08,0.012247749925568246,10,3.912182699988045e-07,5.0394792808676505e-08,3.912182699988045e-08,2,1.134039249996526e-07,1.4608129891443074e-08,5.67019624998263e-08,29,1.0659013899999074e-05,1.373041185006257e-06,3.67552203448244e-07,35,6.079917095001986e-06,7.831846971193134e-07,1.7371191700005676e-07,13,6.717557700010122e-07,8.653223901669371e-08,5.167352076930863e-08,0,0.0,0.0,0.0
562,3,5.458039200030959e-07,1.81934640001032e-07,8.218975718086179e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
563,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
564,67,2.1155231300012605e-06,3.157497208957106e-08,0.00031856556172098243,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
565,288,3.272836785498474e-05,1.136401661631415e-07,0.004928393711265139,4,3.193482500050866e-08,1.6697563346801753e-08,7.983706250127165e-09,0,0.0,0.0,0.0,2,3.087032994989236e-06,1.6140977439731976e-06,1.5435164974946178e-06,6,1.8464315399941657e-06,9.654321764435602e-07,3.0773858999902765e-07,4,4.5119788000300866e-07,2.3591502953822022e-07,1.1279947000075217e-07,1,1.572780150015135e-07,8.223497759906868e-08,1.572780150015135e-07
568,39,3.6363951250015166e-06,9.324090064106454e-08,0.0005475857196772222,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,9.388644800003842e-07,3.6250946355884147e-06,9.388644800003842e-07,7,1.0831487999917584e-07,4.182197737838103e-07,1.547355428559655e-08,0,0.0,0.0,0.0
569,42,3.281138390000432e-06,7.812234261905791e-08,0.0004940894663222823,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,9.388644800003842e-07,3.3661593044749558e-06,9.388644800003842e-07,7,1.0831487999917584e-07,3.883469327992523e-07,1.547355428559655e-08,0,0.0,0.0,0.0
570,65,2.500480585008889e-06,3.846893207705984e-08,0.00037653429113549466,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,4.6209620000617096e-08,1.0705330693312462e-07,1.5403206666872366e-08,37,1.0006656200038343e-06,2.3182307873179945e-06,2.7045016756860387e-08,0,0.0,0.0,0.0
572,14,2.4120516900118136e-06,1.7228940642941527e-07,0.00036321824641463523,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
578,33005,0.0003658912569551855,1.1085934160132872e-08,0.055097650386198085,5541,5.192550934003335e-05,2.3690928120360645e-07,9.371144078692176e-09,0,0.0,0.0,0.0,47,3.954783344986876e-06,1.8043633880245604e-08,8.414432648908247e-08,25,4.352312009995229e-06,1.9857351867453654e-08,1.7409248039980915e-07,26,2.135413424988419e-06,9.742788583423705e-09,8.213128557647766e-08,4,4.7014542499948044e-07,2.1450307587434337e-09,1.1753635624987011e-07
582,1832,1.4436495419990397e-05,7.880183089514408e-09,0.0021739163271397976,879,8.286203154999217e-06,6.811004298555329e-07,9.426852281000247e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
584,2908,2.0765731734975477e-05,7.1408981206930784e-09,0.003127002915206013,1007,8.114295024988674e-06,4.201819949995145e-07,8.057889796413778e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
585,2290,2.0040479899992776e-05,8.751301266372392e-09,0.0030177910352109697,1945,1.481626544999828e-05,9.7428118312636e-07,7.617617197942561e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
587,5940,4.2763372774993515e-05,7.1992210058911636e-09,0.006439512608468361,2400,1.6722286749988815e-05,4.239262098342057e-07,6.967619479162006e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,24,1.1063550499963807e-06,2.804717501188721e-08,4.609812708318253e-08,0,0.0,0.0,0.0
588,3158,2.2065764514981886e-05,6.987259187771336e-09,0.00332276805099925,1052,8.253003309992485e-06,3.9353280446678796e-07,7.845060180601221e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
589,5191,3.1912678095026434e-05,6.147693718941714e-09,0.004805563257234123,3054,1.7953391060005493e-05,5.208066354231747e-07,5.878648022267679e-09,0,0.0,0.0,0.0,1,8.663990000510566e-09,2.513321002380348e-10,8.663990000510566e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
591,345,9.436982100014721e-07,2.735357130439049e-09,0.00014210657690328602,79,2.386118849999484e-07,1.0414874078069248e-07,3.020403607594283e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
592,18038,0.00012563962422496583,6.965274654893326e-09,0.018919413783774385,10509,5.917839131493837e-05,4.940328408067657e-07,5.6312105162183245e-09,0,0.0,0.0,0.0,80,2.805859880012586e-06,2.342386970357598e-08,3.5073248500157324e-08,639,3.189745359998979e-06,2.6628621134091345e-08,4.9917767762112345e-09,19,3.766863650020841e-07,3.1446518038109953e-09,1.9825598158004427e-08,1,1.4266230000509643e-08,1.1909729173350086e-10,1.4266230000509643e-08
606,113982,0.0007258851190250949,6.368418864602261e-09,0.10930724292624193,87154,0.0005104686401350986,6.743942221253515e-07,5.8570879148988974e-09,0,0.0,0.0,0.0,66,6.714177365015228e-06,8.870285195370129e-09,1.0172996007598828e-07,787,2.4218455759990617e-05,3.199567093683472e-08,3.0773133113075755e-08,236,6.938092055011949e-06,9.166105077944726e-09,2.9398695148355722e-08,14,1.1833853650030315e-06,1.5634030966026259e-09,8.452752607164509e-08
607,135435,0.000834014424269974,6.158042044301501e-09,0.12558986937231342,102362,0.000569394796265026,6.33087339547469e-07,5.5625602886327545e-09,214,8.539437400054986e-07,9.494659488100827e-10,3.990391308436909e-09,151,4.283685962998897e-05,4.7628593860726606e-08,2.836878121191323e-07,832,2.483829985997656e-05,2.7616713887064892e-08,2.9853725793241053e-08,222,7.017531020003929e-06,7.802512549795509e-09,3.1610500090107786e-08,15,1.204395770002408e-06,1.339119568346298e-09,8.029305133349388e-08
610,12084,0.00010979964805998612,9.086366108903187e-09,0.016534154632936962,7129,5.4529291760008554e-05,6.795167825394671e-07,7.648939789593008e-09,0,0.0,0.0,0.0,7,1.142154504996417e-06,1.4232958642006782e-08,1.631649292852024e-07,4,4.212164800036111e-07,5.248989268086703e-09,1.0530412000090275e-07,14,8.563599749927985e-07,1.0671530036805923e-08,6.116856964234276e-08,0,0.0,0.0,0.0
611,9126,7.365186279499669e-05,8.07055257451202e-09,0.011090848741072787,6034,4.0570265495003416e-05,6.694350268952881e-07,6.723610456579951e-09,0,0.0,0.0,0.0,1,9.829805999932029e-07,1.6219801284638862e-08,9.829805999932029e-07,0,0.0,0.0,0.0,9,1.2953962000182375e-07,2.1374856176528198e-09,1.4393291111313752e-08,1,1.4175671000086408e-07,2.339075325590447e-09,1.4175671000086408e-07
612,113279,0.000726831930375221,6.416298964284828e-09,0.10944981829463156,95338,0.0004979098958951311,6.618847855889599e-07,5.2225754252777596e-09,0,0.0,0.0,0.0,331,6.773919191005196e-05,9.004749831844543e-08,2.0465012661647122e-07,283,1.0471528160014654e-05,1.3920079171191725e-08,3.7001866289804415e-08,442,1.7196918595019e-05,2.2860318444950698e-08,3.890705564483937e-08,25,1.811705764993383e-06,2.4083483612173253e-09,7.246823059973532e-08
613,141116,0.0008355242536350004,5.920832886667709e-09,0.12581722667838655,105755,0.0005956344711500326,6.356010602003465e-07,5.632210970167202e-09,186,6.82376720007229e-07,7.281636434762044e-10,3.6686920430496177e-09,131,1.5846165379997132e-05,1.6909430201697038e-08,1.2096309450379491e-07,878,2.8955517804974828e-05,3.0898409522803205e-08,3.297894966398044e-08,221,8.040757874998856e-06,8.580286195149102e-09,3.6383519796374917e-08,16,1.2905311850030507e-06,1.37712477893667e-09,8.065819906269067e-08
614,116301,0.0006403428912099856,5.5059104496950626e-09,0.09642588631598907,87739,0.0004608009135199333,5.966380262433007e-07,5.251950825971726e-09,214,8.539437400054986e-07,1.105673388682775e-09,3.990391308436909e-09,152,1.7419538979999995e-05,2.2554554581293922e-08,1.1460223013157893e-07,517,1.7061949074996562e-05,2.2091552601770835e-08,3.3001835735003023e-08,142,5.190514569997282e-06,6.72059945492341e-09,3.655291950702311e-08,6,7.837364250048948e-07,1.014770023214534e-09,1.3062273750081582e-07
616,76582,0.0005769705887699477,7.534023514271601e-09,0.08688298279578477,65158,0.0003675535071849493,7.22728055587406e-07,5.640957475443527e-09,191,7.0980465500597e-07,1.3957035591588572e-09,3.716254738251152e-09,590,0.00010143946559001441,1.9946251713714767e-07,1.719312976101939e-07,117,5.215824389998791e-06,1.0255983267688855e-08,4.457969564101532e-08,125,3.666598605000361e-06,7.209708596462869e-09,2.9332788840002882e-08,5,6.258831699963554e-07,1.2306870091943734e-09,1.2517663399927105e-07
620,7591,0.00012114180391007868,1.59586093940296e-08,0.018242110550918112,727,1.0233225139964868e-05,2.0299932067244302e-07,1.4075963053596792e-08,1,2.429361500120237e-08,4.819191676592862e-10,2.429361500120237e-08,6,4.988416749990095e-07,9.895660435772469e-09,8.314027916650157e-08,9,1.4778748999985693e-07,2.931701361351991e-09,1.6420832222206327e-08,196,4.6311021850067985e-06,9.18684563920651e-08,2.3628072372483666e-08,0,0.0,0.0,0.0
623,11337,0.0003750333276849824,3.308047346608295e-08,0.056474306994688576,4792,3.502491157495162e-05,4.6522168269374846e-07,7.309038308629303e-09,0,0.0,0.0,0.0,291,9.497006460496974e-05,1.2614488166946659e-06,3.2635761032635653e-07,115,1.55923513700019e-05,2.071068738027065e-07,1.3558566408697306e-07,238,1.218141534997988e-05,1.6180079525916474e-07,5.1182417436890256e-08,23,1.3296298950086796e-06,1.766093415516937e-08,5.780999543515997e-08
624,22,2.201931479993846e-06,1.0008779454517485e-07,0.00033157734313920536,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
625,10623,0.00013354254100505277,1.2571076061851904e-08,0.020109472681065232,1826,1.8299871050001806e-05,2.5940712169044673e-07,1.0021835186200332e-08,3,4.7679410000318006e-08,6.758724407558039e-10,1.5893136666772672e-08,16,1.3786076700073168e-06,1.954224959508313e-08,8.61629793754573e-08,14,2.356114630005025e-06,3.339875526293913e-08,1.682939021432161e-07,249,6.330345824996935e-06,8.973488311915886e-08,2.5423075602397328e-08,7,5.046767400001757e-07,7.1539706563970894e-09,7.209667714288224e-08
634,402,1.5418183584979403e-05,3.835369050989902e-08,0.0023217436126369683,48,8.880699649925186e-07,3.326612201045003e-07,1.8501457604010805e-08,0,0.0,0.0,0.0,21,1.0900921650052842e-06,4.0833650943264257e-07,5.1909150714537354e-08,16,1.3524656249923084e-06,5.066187155233058e-07,8.452910156201928e-08,23,8.701488299961827e-07,3.25948160471199e-07,3.783255782592098e-08,0,0.0,0.0,0.0
636,3442,3.259251400998956e-05,9.469062757114924e-09,0.004907936191406768,28,3.8921618500186577e-07,1.7027899269807803e-08,1.390057803578092e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,3.7234006499975725e-07,1.628958241009213e-08,1.8617003249987863e-07,87,1.8040997250048264e-06,7.892793150398637e-08,2.0736778448331334e-08,0,0.0,0.0,0.0
637,414,5.6814650250064885e-06,1.3723345471030167e-08,0.0008555420980380531,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
639,183,1.151316734998273e-06,6.291348278679089e-09,0.00017337076451783996,94,5.132943449995717e-07,4.2237328054961636e-07,5.460578138293314e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
640,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
641,12,3.673257749967239e-07,3.0610481249726984e-08,5.5313666954025107e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.2523669999551798e-08,1.571561627648515e-07,1.2523669999551798e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0
642,636,1.0274501965010953e-05,1.615487730347634e-08,0.0015471835043869742,7,1.4843735999701614e-07,3.5145291756904226e-08,2.120533714243088e-08,0,0.0,0.0,0.0,9,3.8403231999631427e-07,9.092675813301032e-08,4.2670257777368256e-08,0,0.0,0.0,0.0,17,4.2024100500339973e-07,9.949983433655804e-08,2.472005911784705e-08,0,0.0,0.0,0.0
643,6468,5.238084877506012e-05,8.098461468005584e-09,0.00788775800973583,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1.1194456499927993e-07,2.6062378563136384e-09,1.1194456499927993e-07,0,0.0,0.0,0.0
644,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
645,1,5.337382999952189e-08,5.337382999952189e-08,8.037285857984344e-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,5.337382999952189e-08,8.037285857984344e-06,5.337382999952189e-08,0,0.0,0.0,0.0
646,11,2.2513128000408102e-07,2.0466480000371e-08,3.390134178084883e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11,2.2513128000408102e-07,3.081940161895348e-06,2.0466480000371e-08,0,0.0,0.0,0.0
728,7,2.958488650007259e-07,4.226412357153228e-08,4.4550332977647556e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
729,1083,1.1619036054976848e-05,1.0728565147716388e-08,0.0017496498596580414,1,8.51209999947402e-09,1.1835573514544002e-09,8.51209999947402e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5,2.276404799988235e-07,3.1652067481334125e-08,4.5528095999764703e-08,9,7.824941949996748e-07,1.0880120734242844e-07,8.694379944440832e-08,0,0.0,0.0,0.0
731,14895,0.00013931942638999522,9.353435810003037e-09,0.02097938363195652,642,6.979601829992087e-06,7.056204960529723e-08,1.0871653940797642e-08,0,0.0,0.0,0.0,15,4.791851399994955e-07,4.844443342522884e-09,3.1945675999966366e-08,41,1.1851180150005354e-06,1.1981250248868995e-08,2.8905317439037454e-08,53,3.601951510013752e-06,3.64148396020685e-08,6.796134924554247e-08,4,3.502884749985947e-07,3.541329914093793e-09,8.757211874964867e-08
733,2459,1.2554088939990312e-05,5.105363538019646e-09,0.0018904545822955867,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
734,21637,0.00015827755079002862,7.315133835098609e-09,0.023834188414293883,8909,5.817220314504251e-05,4.048550062114858e-07,6.529599634643899e-09,0,0.0,0.0,0.0,1,1.4686434999562388e-08,1.0221164768587813e-10,1.4686434999562388e-08,53,1.4392119850042156e-06,1.001633332806276e-08,2.7154943113287086e-08,120,3.4606690600142227e-06,2.4084856994235326e-08,2.8838908833451854e-08,7,4.960231199997776e-07,3.452120299240625e-09,7.086044571425394e-08
735,43,5.275721200028477e-07,1.2269119069833671e-08,7.944432579044247e-05,1,1.1602055000180654e-08,4.0630064452213474e-08,1.1602055000180654e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
736,609,3.3933251049985834e-06,5.571962405580598e-09,0.0005109830768785501,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
737,208,2.5968464700060047e-06,1.2484838798105793e-08,0.00039104552566159847,53,3.7992451999718257e-07,2.750521445137888e-07,7.168387169758162e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
738,627,3.6520294700070815e-06,5.824608405114963e-09,0.0005499400139074321,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
739,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
740,13,1.3347628000158893e-07,1.0267406153968382e-08,2.009949478316882e-05,11,7.265749000118119e-08,8.416239495134369e-07,6.605226363743746e-09,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
741,18,1.69001970000428e-06,9.388998333357108e-08,0.00025449122603120333,5,2.6047199999909283e-07,2.179061996417388e-06,5.2094399999818555e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,3.978661000030393e-07,3.328476374360555e-06,1.989330500015196e-07,0,0.0,0.0,0.0,0,0.0,0.0,0.0
742,393,1.296069777999306e-05,3.2978874758252056e-08,0.0019516836805168454,229,2.548864839986297e-06,9.766417887828487e-07,1.1130414148411777e-08,0,0.0,0.0,0.0,2,2.6531568999923416e-07,1.0166031011452178e-07,1.3265784499961708e-07,7,2.1938162000021676e-07,8.405987419256126e-08,3.134023142860238e-08,16,4.514611200011522e-07,1.7298516142825534e-07,2.8216320000072013e-08,0,0.0,0.0,0.0
743,10,3.6887677250119765e-06,3.688767725011976e-07,0.0005554722355486466,3,3.009125000023375e-08,4.531283928436776e-07,1.0030416666744583e-08,0,0.0,0.0,0.0,1,7.441744999884957e-08,1.1206134513269305e-06,7.441744999884957e-08,0,0.0,0.0,0.0,1,2.72538158500794e-06,4.1040095625499415e-05,2.72538158500794e-06,0,0.0,0.0,0.0
744,324,3.73260582501083e-06,1.1520388348798858e-08,0.0005620735857077948,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
746,19154,6.216159219498095e-05,3.2453582643302162e-09,0.00936058899769767,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,2.384801999955692e-08,1.8748817904034137e-10,2.384801999955692e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0
747,14,1.5343264000014925e-07,1.0959474285724948e-08,2.3104618642459225e-05,12,1.2201434000012635e-07,1.3123929426022e-06,1.0167861666677199e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
748,770,2.1849258969997726e-05,2.837566099999704e-08,0.003290165613533325,238,2.6642519099877497e-06,5.21033452294329e-07,1.119433575625105e-08,0,0.0,0.0,0.0,2,2.6531568999923416e-07,5.188636607143826e-08,1.3265784499961708e-07,7,2.1938162000021676e-07,4.290328643854144e-08,3.134023142860238e-08,27,9.608463200000642e-07,1.8790755985091398e-07,3.558690074074312e-08,0,0.0,0.0,0.0
750,768,2.138011328499102e-05,2.7838689173165393e-08,0.003219519418956834,238,2.6642519099877497e-06,5.223903102430121e-07,1.119433575625105e-08,0,0.0,0.0,0.0,2,2.6531568999923416e-07,5.2021486816415964e-08,1.3265784499961708e-07,7,2.1938162000021676e-07,4.3015013746975135e-08,3.134023142860238e-08,27,9.608463200000642e-07,1.8839690245469245e-07,3.558690074074312e-08,0,0.0,0.0,0.0
751,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
752,14,2.1800353000140056e-07,1.5571680714385757e-08,3.282801119362464e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
753,1,1.5343789000085034e-07,1.5343789000085034e-07,2.3105409212601738e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
754,146,7.676776414988875e-06,5.2580660376636135e-08,0.0011560056026642747,51,6.724647800057907e-07,6.935818734127409e-07,1.318558392168217e-08,0,0.0,0.0,0.0,16,1.9414896900016115e-06,2.002457372401338e-06,1.2134310562510072e-07,27,9.616897599944722e-07,9.91889248642987e-07,3.561813925905453e-08,16,5.584710450040772e-07,5.760084470704378e-07,3.4904440312754826e-08,2,4.821689999923425e-08,4.9731032503049023e-08,2.4108449999617126e-08
755,588,6.9056887750105255e-06,1.1744368664983884e-08,0.0010398915485647275,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,2.2144451999992286e-07,5.671117666238321e-08,7.381483999997428e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0
758,3,3.751027650006835e-07,1.2503425500022786e-07,5.648476319682933e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
759,135,1.1435572500031356e-06,8.47079444446767e-09,0.00017220230426274455,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
761,877,6.369191544977062e-06,7.262476106017173e-09,0.00095910323714255,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
762,6,4.749505849979312e-07,7.915843083298853e-08,7.152032410039638e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
763,100,5.462675850005651e-07,5.462675850005651e-09,8.225957806737183e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
764,1,5.5147535000480426e-08,5.5147535000480426e-08,8.30437881572352e-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
765,304,2.6297219700078447e-06,8.650401217131068e-09,0.00039599607523320163,2,2.3427380000361935e-08,1.1604626987670835e-08,1.1713690000180964e-08,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,2.134871500035344e-08,1.057497143263e-08,2.134871500035344e-08,1,1.094557850002124e-07,5.4218335833991625e-08,1.094557850002124e-07
